id,class,literaryGenre,genre,label,subject,author,publisher
990,c0fc0-69f6-4a37-8f1f-985a2d6afd8b,,,Poirot si annoia,1955 novels Collins Crime Club books Hercule Poirot novels Novels first published in serial form,,Collins Crime Club
991,a8a-5062-4fbe-86a2-6c52d92f440e,Letteratura gialla,Letteratura gialla,L'angelo del silenzio,1986 novels Crime novels,,Avon (publishers)
992,a049ce0-1390-4e50-816e-1bb9b2feb3a3,Racconto Saggio,Racconto Saggio,Good Blonde & Others,1993 books,,Grey_Fox_Press
993,a39de90-79c1-4932-a52a-ec97f532cde0,,Fantascienza,Fondazione e Impero,American science fiction novels Foundation universe books Hugo Award for Best Novel winning works Science fiction novels by Isaac Asimov Works originally published in Analog Science Fiction and Fact,Isaac Asimov,Gnome Press
994,a4b1172-a33c-42e3-bfd0-9f524af1a611,Fantascienza,,Manifold,2000s science fiction novels 2001 novels British science fiction novels Novels by Stephen Baxter,Stephen Baxter,
995,a76e082-6cde-4980-b496-a707f41201a6,,,L'occhio nel cielo,1957 novels American science fiction novels Novels by Philip K. Dick,Philip K. Dick,Ace Books
996,aeab1a5-1265-4466-84bf-233d87a7493b,,,The Outline of History,1920 books Books by H. G. Wells,,
997,b26ab4f-e9e9-47ef-9e35-6a16412e3792,Letteratura dell'orrore Romanzo gotico,Letteratura dell'orrore Romanzo gotico Vampire literature,Intervista col vampiro (romanzo),1791 in fiction 1970s fantasy novels Alfred A. Knopf books American novels adapted into films Gothic novels Novels set in Paris The Vampire Chronicles,Anne Rice,Alfred A. Knopf
998,b3b0a2f-d956-4aec-b443-66e9e1072258,Romanzo rosa,English_Georgian Romanzo rosa,Powder and Patch,1930 novels Historical novels,Georgette Heyer,
999,b9e032a-e61c-4daa-be6c-4209bb958854,Letteratura gialla,Letteratura gialla,Poirot e la strage degli innocenti,1969 novels Hercule Poirot novels Novels first published in serial form,Agatha Christie,
1000,bc844d8-8d16-4b83-87c1-1184724b4cd4,Letteratura Saggio,,Il medioevo e il fantastico,Collections of works by J. R. R. Tolkien Essays by J. R. R. Tolkien Essays in literary criticism Houghton Mifflin books,John Ronald Reuel Tolkien,Houghton Mifflin
1001,bdbb428-d233-4920-8d9b-efb71891b61a,Autobiographical novel,Semi-autobiographical novel,La cittÍ_ e la metropoli,Debut novels Novels by Jack Kerouac Novels set in Massachusetts Novels set in New York City,Jack Kerouac,
1002,bf23377-ca42-4fe7-94a1-178f5faf6b2f,Romanzo,Romanzo,Rushing to Paradise,Environmental fiction books Novels by J. G. Ballard Novels set in Oceania,,
1003,c19045e-bbbd-4ab6-820d-9596c3a8ddcb,,,The Shepherd,Aviation novels Christmas novels Hutchinson books,Frederick Forsyth,Hutchinson (casa editrice)
1004,c47babb-6195-40b3-a533-fa0f867cf15a,,post-cyberpunk  science fiction,Aidoru,1994 novels Bridge trilogy Cyberpunk novels Novels about music Novels by William Gibson,,Viking Press
1005,c6e6b51-0220-445e-9781-6a1e860a112c,,Fantascienza Racconto,Second Variety (1989 collection),Short story collections by Philip K. Dick,Philip K. Dick,Victor Gollancz Ltd
1006,c8a1427-32eb-4d25-af49-44d1a84c1886,,Romanzo,A Kiss Before Dying (novel),1953 novels 20th-century American novels American novels adapted into films Edgar Award winning works Novels by Ira Levin Novels set in the United States,Ira Levin,
1007,c9a8432-1df4-46f2-9e95-06d7b2771e8e,Novella,,A Passionate Pilgrim,1871 short stories Novellas Short stories by Henry James,Henry James,
1008,ca92af0-0337-4932-8568-e3f0b0c4e384,,Fantascienza Racconto,Paycheck (collection),2004 short story collections Short story collections by Philip K. Dick,,
1009,cbd666d-24b3-4eee-aa87-be09d60df2a5,Fantascienza,Fantascienza,Farmer in the Sky,1950s science fiction novels American science fiction novels Children's science fiction novels Ganymede (moon) Novels first published in serial form Scouting in popular culture Space Westerns Works originally published in Boys' Life,,Charles Scribner's Sons
1010,ce098a1-8ff8-498e-81cc-4b40a345f271,Letteratura dell'orrore,Letteratura dell'orrore,Lunar Park,Adaptations of works by Stephen King Alfred A. Knopf books Fictional versions of real people Horror novels Metafictional works Novels by Bret Easton Ellis,,
1011,d45a6df-0c6e-4ed8-8302-d77a57969b2d,Fantascienza,Fantascienza,Mr. Lars  sognatore d'armi,1960s science fiction novels 1967 novels Novels first published in serial form,,
1012,e572dc6-1d4f-47c0-8cb4-ed6a7f413c01,Romanzo di avventura,Romanzo di avventura,Zanna Bianca,American adventure novels Animal cruelty in fiction Arctic in fiction Dogs in literature Klondike Gold Rush Novels first published in serial form Novels set in Alaska Novels set in San Francisco  California Novels set in Yukon Works originally published in sports magazines,Jack London,
1013,e5f3e5d-fa77-4dd5-b8ac-c85c01cd6d72,Romanzo,Romanzo,Cup of Gold,American historical novels Novels by John Steinbeck,,
1014,e70305c-8126-4e9d-a011-a2129a6f7d3b,Absurdist fiction Mystery fiction Romanzo gotico Steampunk,Absurdist fiction Steampunk,Il carosello carnivoro,2002 novels HarperCollins books,Lemony Snicket,
1015,e82c694-133b-4dc1-bdc0-090a5437ee50,,,Better Than Life,1990 novels 1990s science fiction novels,Rob Grant,
1016,e8e3ad5-54dd-424a-a90c-414f68d38b22,Fantascienza,Fantascienza,Inferno (novel),1976 novels Hell in popular culture Literary collaborations Novels by Jerry Pournelle,,Pocket Books
1017,e9fa3cf-5432-4c54-aa99-9a4e35fc4323,Regency era Romanzo rosa,,Cotillion (novel),1816 in fiction Novels by Georgette Heyer,Georgette Heyer,Heinemann (publisher)
1018,ea0c209-bef4-4cc4-a8dd-c008fb143619,Fiction,,The Beautiful Suit,1909 short stories British short stories,,Collier (rivista)
1019,eb72459-9dfb-41e5-9a47-d02152e91ac2,Thriller (genere),Thriller (genere),Pericolo imminente,Novels by Tom Clancy Ryanverse,Tom Clancy,Putnam's Sons
1020,eb966a3-73cc-4652-b37b-3f4940544c1f,Fantascienza,Fantascienza,Ultime notizie dall'America,1980s science fiction novels British science fiction novels Dystopian novels Jonathan Cape books Novels by J. G. Ballard,James Graham Ballard,
1021,edcad6f-139e-45ba-9e71-4259e41ca065,,Scienza,CiviltÍ_ extraterrestri (libro),1979 books Books by Isaac Asimov,,
1022,eea4495-9d22-45fe-9e22-492f38a0ffb0,Fantasy literature,Fantasy literature,Rose Madder,American horror novels Greco-Roman mythology in popular culture Viking Press books,,Viking Press
1023,f62ed80-9a00-417a-b613-94cbf9bcc900,,,Nei giorni della cometa,1906 novels Novels by H. G. Wells,H. G. Wells,
1024,f962188-a4b5-45d0-8087-05d05b434ab7,Fantascienza,Fantascienza,The Road to Dune,2005 books Books based on Dune Works by Frank Herbert Works by Kevin J. Anderson,Kevin J. Anderson,Tor Books
1025,fc1e0bf-8571-4aaa-975c-21b36f6d8cda,Romanzo storico, Romanzo storico,Royal Escape,1938 novels,Georgette Heyer,Heinemann (publisher)
1026,ddc25a-2bfa-4672-a34d-253db2a1522e,,Libretto,Oberon Old and New,1985 books Hutchinson books Opera libretti,Anthony Burgess,
1027,a7ad4-fc10-4d2f-80e6-2eb9a7ad0829,Letteratura gialla,Letteratura gialla,Verso l'ora zero,1956 plays Novels by Agatha Christie Novels first published in serial form Plays by Agatha Christie Works originally published in Collier's Weekly,,
1028,cdb-b0fa-181b699f0d8b,Rivista,Rivista Social criticism,All the Year Round,British magazines Defunct British literary magazines Publications disestablished in 1895,Charles Dickens,Chapman & Hall
1029,f96ad-8978-494e-bca5-f3fa3ab89c19,,Poetry,Agrippa (a book of the dead),1992 books 1992 poems Artists' books Digital art Interactive art Postmodern art Works by William Gibson,,
1030,eea2-6c0d-46d5-ab42-f8e4f8989108,Romanzo di avventura,,Keraban il testardo,1883 novels Novels by Jules Verne,Jules Verne,
1031,bf7c-16cb-4d18-80c7-3985c8dcb1c8,Fantascienza,Fantascienza,Monna Lisa Cyberpunk,1980s science fiction novels 1988 novels Sprawl trilogy,William Gibson,Victor Gollancz Ltd
1032,bdc689-22b6-40aa-884d-ee25cca6f7ee,Scienza,Scienza,The Sun Shines Bright (book),Works originally published in The Magazine of Fantasy & Science Fiction,Isaac Asimov,Doubleday
1033,c1b117-5ba2-40c2-ba5d-8a3d1399ce6f,Fantascienza,Fantascienza,Time's Eye (novel),2000s science fiction novels 2003 novels Literary collaborations Time travel novels,Arthur C. Clarke Stephen Baxter,HarperCollins
1034,c34f57-9425-43ed-8d23-49352ff43e22,Fantascienza,,La cittÍ_ sostituita,American science fiction novels,Philip K. Dick,Ace Books
1035,c35-a1b6-457d-84fd-80210387794e,,Letteratura dell'orrore,It (romanzo),1986 novels American horror novels Fictional spiders Horror novels Novels by Stephen King Novels set in Maine Shapeshifting in fiction,Stephen King,
1036,ef687c-c8ba-42b0-be51-0e6caca86c33,Fantascienza,Fantascienza,Venture to the Moon,Moon in fiction,Arthur C. Clarke,Evening Standard
1037,b830-d697-431f-a51a-31887b052690,Romanzo,,Orfeo emerso,American novellas Novels by Jack Kerouac Novels published posthumously,,
1038,f12e1-a7b8-499a-bd2d-b728779d0eb5,,Saggio Scienza,X Stands for Unknown,1984 books Essay collections by Isaac Asimov,Isaac Asimov,Doubleday
1039,a40963-6892-4c5d-8396-2326dee72158,Giallo deduttivo,Fantascienza Giallo deduttivo,Il tiranno dei mondi,20th-century American novels Science fiction novels by Isaac Asimov,Isaac Asimov,Doubleday
1040,a745db-6d11-4823-8894-2702417f292d,Fantascienza,,Guida galattica per gli autostoppisti (romanzo),1970s science fiction novels 1979 novels British science fiction novels Comic science fiction novels Debut novels English novels Hitchhiker's Guide to the Galaxy Novels by Douglas Adams,,Pan Books
1041,addff4-809b-403c-8e1c-4091c17c97e7,Fantascienza,Fantascienza,Sesta colonna,Novels set in Colorado Post-apocalyptic novels Racism Works originally published in Analog Science Fiction and Fact,Robert Anson Heinlein,
1042,ccdde2-657a-4355-95da-07c83b421dd3,,,The Fantasies of Robert A. Heinlein,1999 short story collections Short story collections by Robert A. Heinlein,Robert Anson Heinlein,Tor Books
1043,f5cd90-a1c7-40ab-82de-e69aab86d23e,,Romanzo di avventura,Tarzan  Lord of the Jungle (novel),1928 novels Novels first published in serial form Works originally published in Blue Book (magazine),Edgar Rice Burroughs,A. C. McClurg
1044,ef77-3fc9-436f-97d8-47cd0a66c929,Fantascienza,Racconto,Reach for Tomorrow,1956 short story collections Science fiction short story collections Short story collections by Arthur C. Clarke,Arthur C. Clarke,
1045,fd-70ab-424b-9024-82906c5fdad2,Fantascienza,Fantascienza,The Man Who Sold the Moon (short story collection),Short story collections by Robert A. Heinlein,,Shasta Publishers
1046,fefc-57ee-4bfd-a9eb-a5cf8f178319,Regency era Romanzo rosa,Regency era,The Quiet Gentleman,1816 in fiction 1951 novels Historical novels,Georgette Heyer,
1047,e2b92-aaa8-4583-909b-407e4536ebf9,Fantascienza,Fantascienza,Sandworms of Dune,American fantasy novels Novels by Kevin J. Anderson,Brian Herbert Kevin J. Anderson,Tor Books
1048,ee50-4f53-9258-b51276e5bf2d,,,La peste scarlatta,1910s science fiction novels 2070s in fiction 2073 Fictional diseases Works originally published in The London Magazine,Jack London,Macmillan Publishers (United States)
1049,f95598-9dd0-49b5-9ec2-4013b733cbb9,Poesia Short story collection,Poetry and short story collection,Star Over Bethlehem,English poetry collections Poetry by Agatha Christie,,William Collins (publisher)
1050,a-6259-4528-8ad9-826c35e9e3cd,Letteratura dell'orrore,Letteratura dell'orrore,L'acchiappasogni,2001 novels 21st-century American novels Novels by Stephen King,Stephen King,
1051,f9d52-2f3f-43f1-ad36-2c5818b304a0,,Novel,Furore (romanzo),1939 novels Great Depression novels History of Southern California National Book Award for Fiction winning works Novels by John Steinbeck Novels set in California Pulitzer Prize for the Novel winning works U.S. Route 66,John Steinbeck,Viking Press
1052,eeb5-4871-4e68-bd93-bb670ee26d5d,,,Backwards (novel),1996 novels British comedy novels British science fiction novels Red Dwarf,,Viking Press
1053,cf81-6567-4cea-8e0b-80bf7dfb3983,,,Lemony Snicket,Books in A Series of Unfortunate Events HarperCollins books,Lemony Snicket,HarperCollins
1054,c4fd83-5e7f-423b-a782-7a10f7fbb4f9,Fantascienza,,Lucky Starr e il grande sole di Mercurio,American science fiction novels Mercury (planet) in fiction Science fiction novels by Isaac Asimov,Isaac Asimov,Doubleday
1055,d37d81-8466-4d61-8af2-c84c1d94d5fb,Fantascienza,Fantascienza,Starman Jones,1950s science fiction novels 1953 novels American bildungsromans Novels by Robert A. Heinlein,Robert Anson Heinlein,
1056,d83a1f-75c7-49d4-80e2-b1b7342f5b08,Letteratura gialla,,L'assassinio di Roger Ackroyd,1926 novels Fiction with unreliable narrators Novels first published in serial form,Agatha Christie,William Collins  Sons
1057,eea3f0-948c-4370-af34-139e84c2b2e7,Thriller tecnologico,Romanzo Thriller tecnologico,La grande fuga dell'Ottobre Rosso,Cold War novels Debut novels Novels about submarine warfare Ryanverse United States Navy in films,Tom Clancy,United States Naval Institute
1058,c3653-95c2-459e-b7f7-f1fb8b5a57ad,Critica letteraria,,Hawthorne (book),1879 books,Henry James,New York
1059,a-4456-b506-b3ec8f4f66fb,,Fantascienza Romanzo,Building Harlequin's Moon,2000s science fiction novels 2005 novels Novels by Larry Niven,Brenda Cooper Larry Niven,
1060,dc4-410a-ae8e-b80d4009211d,Satira,Romanzo Satira,L'uomo di fiducia,April Fools' Day,Herman Melville,
1061,c9-2440-4575-a462-51c4eb3186a3,,Fantascienza,The Light of Other Days,2000 novels 2000s science fiction novels British novels Impact event novels Literary collaborations Novels by Stephen Baxter,Arthur C. Clarke Stephen Baxter,
1062,a2b863-ce4d-4ce9-aac2-42f15ec85759,,Novella,Il grillo del focolare,1845 novels British novellas Christmas characters Christmas novels Fictional insects Novels by Charles Dickens,Charles Dickens,
1063,d60a39-165c-4947-a7f0-c5bb4528fc1d,Romanzo storico,Romanzo storico,Abba Abba,1977 novels Novels by Anthony Burgess,Anthony Burgess,
1064,d6fc5d-aa9d-49dd-9535-7f32ddb53c1b,Romanzo,,Voci dalla strada,1950s in fiction 2007 novels 21st-century American novels Novels by Philip K. Dick Novels published posthumously,,Tor Books
1065,e8bd46-c739-47d0-9605-fd1c5a838ef2,Racconto,Racconto,The Altar of the Dead,1895 short stories,,New York
1066,af-39f3-450a-ab98-98227feaa70f,,Fantasy,A Clash of Kings,1990s fantasy novels 1998 novels A Song of Ice and Fire books,,Bantam Spectra
1067,c99a-752a-4826-b254-d6c04a6209b7,,Tragedia,The Rose and the Yew Tree,Novels by Agatha Christie Novels first published in serial form Novels set in Cornwall,Agatha Christie,Heinemann (publisher)
1068,b1ade-2811-4021-b33b-763e126be485,,Letteratura dell'orrore,Merrick la strega,Alfred A. Knopf books The Vampire Chronicles Vampire novels,Anne Rice,Alfred A. Knopf
1069,a8-c48c-4f06-a360-6857ce525ff9,Fantascienza,,The Burning World,1964 novels 1965 novels Novels by J. G. Ballard Post-apocalyptic novels,James Graham Ballard,Berkley Books
1070,d1b0b-4134-40cc-950b-656dc4140a3b,Mondo perduto (genere),Mondo perduto (genere),Out of Time's Abyss,1920s science fiction novels American fantasy novels American science fiction novels Caspak trilogy Novels first published in serial form Prehistoric fantasy novels Works originally published in Blue Book (magazine),Edgar Rice Burroughs,
1071,aaa4fa-9882-4b46-a37b-d48c4a3ea23e,Thriller (genere),Thriller (genere),The Fist of God,Gulf War fiction Novels set in Iraq,Frederick Forsyth,Bantam Press
1072,b01be6-6c55-47c4-a0ef-35b7a7284a69,,Romanzo,The Unlimited Dream Company,1970s fantasy novels Jonathan Cape books Novels by J. G. Ballard Novels set in London Postmodern novels,James Graham Ballard,
1073,eee387-fcd6-48d6-9801-c4d7f0a848f8,,Romanzo di avventura,Il figlio di Tarzan (romanzo),1910s fantasy novels 20th-century American novels Novels first published in serial form Works originally published in Argosy (magazine),Edgar Rice Burroughs,A. C. McClurg
1074,f2cf52-6181-43dd-9917-6d9887915160,Romanzo,,EtÍ_ di ferro,1990 novels Novels set in Cape Town South African novels,John Maxwell Coetzee,Harvill Secker
1075,f-d23f-4d24-87fe-5522e5680e59,,Letteratura gialla,Giorno dei morti,Novels by Agatha Christie Novels first published in serial form Works originally published in The Saturday Evening Post,,Dodd  Mead and Company
1076,c96-2bdc-4e6d-a04a-21555144b723,Fantascienza,,GiÍ_ nel ciberspazio,1980s science fiction novels 1986 novels Cyberpunk novels Dystopian novels Novels by William Gibson Novels first published in serial form Works originally published in Asimov's Science Fiction,,
1077,cc-2b7b-4fa7-922d-df2001c2f874,Letteratura gialla,Letteratura gialla,Miss Marple,1971 novels Collins Crime Club books Novels first published in serial form Works originally published in British magazines Works originally published in women's magazines,,
1078,bb6fe-9ac0-4e9b-a2b1-2043e6a4c1ee,,Letteratura gialla,The Adventure of the Christmas Pudding,1960 short story collections Collins Crime Club books Hercule Poirot short story collections Short story collections by Agatha Christie,,
1079,a0755e2-116d-4cef-ae45-cb56da3cdd59,Beat Generation,Beat Generation,Vecchio Angelo Mezzanotte,1973 books Beat poetry,Jack Kerouac,
1080,a0bbc4d-e2af-4dc4-9db9-9dfb0d88331d,Absurdist fiction Steampunk,Absurdist fiction Mystery fiction Romanzo gotico Steampunk,Il penultimo pericolo,Books in A Series of Unfortunate Events Quill Award winning works,Lemony Snicket,HarperCollins
1081,a8addd3-9554-4708-bc1a-06a9d5d6061b,,Fantascienza,3001,1990s science fiction novels 1997 novels 4th millennium in fiction British science fiction novels Novels by Arthur C. Clarke,,Ballantine Books HarperCollins
1082,b9ceeae-b238-47a3-acad-c45db4f2cfa5,Fantascienza Letteratura dell'orrore,Letteratura dell'orrore,Dark Visions,1989 short story collections,Dan Simmons George R. R. Martin Stephen King,Orion Publishing Group
1083,bbd78d5-02ba-4600-a459-66f82ba72172,Letteratura gialla,Letteratura gialla,I sette quadranti,1929 novels Novels by Agatha Christie,,
1084,bd1b714-b54a-418c-9b32-7b27a1ce4143,,,Elmer Gantry,1927 novels Books critical of Christianity Novels by Sinclair Lewis,Sinclair Lewis,Harcourt (publisher)
1085,bebde25-3897-43e5-acc8-a81339083d33,Romanzo poliziesco,,Il mastino dei Baskerville,Dartmoor Edwardian era England in fiction Novels first published in serial form Novels set in Devon Sherlock Holmes novels by Arthur Conan Doyle Works originally published in The Strand Magazine,,
1086,bfb37bd-b9de-486d-9395-d9cea7899be1,Fantascienza,Fantascienza Racconto,The Hugo Winners,1962 books Hugo Award anthologies,,
1087,c2d607b-fffd-40dd-8c16-164c99bfed35,,Fantascienza hard,Raft (novel),1990s science fiction novels 1991 novels Debut novels Hard science fiction Xeelee sequence,Stephen Baxter,HarperCollins
1088,c55a03b-2552-486e-8f62-19472d9f7ab3,Comic novel,Comic novel,Douglas Adams's Guide to The Hitchhiker's Guide to the Galaxy,1998 books Books by Douglas Adams Hitchhiker's Guide to the Galaxy,,BBC
1089,c72d6f9-f724-43d5-9183-49267eefa300,,,Letting Go (novel),1950s in fiction Debut novels,Philip Roth,Random House
1090,c987eca-1c17-4eee-8106-9bd223860aea,Letteratura dell'orrore,Fantascienza Fantasy literature,La sfera del buio,1990s fantasy novels 1997 novels Sequel novels The Dark Tower novels,,Donald M. Grant  Publisher
1091,cf2cc31-2bd7-48ca-b9ae-9f23e32f8d9e,,Dystopian science fiction,Fallen Angels (science fiction novel),1990s science fiction novels Novels by Jerry Pournelle Novels by Michael Flynn,Jerry Pournelle Larry Niven Michael F. Flynn,Baen Books
1092,cfbf418-e809-4c5e-aa09-1e7ba3d5b2f8,Fantascienza,,Fondazione e Terra,1986 novels 20th-century American novels Foundation universe books Science fiction novels by Isaac Asimov,,Doubleday
1093,d1673ab-bdec-428c-85be-c87fe4093160,,,Finished,British novels Novels set in Colonial Africa,Henry Rider Haggard,Ward Lock & Co
1094,d65eec1-d5b2-48ad-a53c-8e8646b0c7d1,Letteratura gialla,,Kingdom Come (Ballard novel),2006 novels British crime novels Novels by J. G. Ballard,James Graham Ballard,Quarto potere (sociologia)
1095,d672407-eb1f-431b-92a6-0eb0a6ff07d3,,Letteratura dell'orrore Romanzo gotico,Mucchio d'ossa,1998 novels American horror novels Novels about writers Novels by Stephen King Novels set in Maine,Stephen King,
1096,d6b1206-0676-4abd-bc5f-66b66b4241e3,American literary regionalism,,Vicolo Cannery,1945 novels American historical novels History of Monterey County  California Monterey  California Novels by John Steinbeck Novels set in California Viking Press books,,Viking Press
1097,da6ad56-f754-47ce-aef8-43b8ee30fd5f,,Short story,Cock-A-Doodle-Doo!,1853 short stories,Herman Melville,Harper's Magazine
1098,dafca23-9699-4b67-9e14-278c320dba94,Fantascienza,,The Integral Trees,1980s science fiction novels Novels by Larry Niven Novels first published in serial form Works originally published in Analog Science Fiction and Fact,Larry Niven,Ballantine Books
1099,dba56d0-9e1d-4d34-8fab-2bf95236f389,Racconto,,Il segugio della morte,1933 short story collections Short story collections by Agatha Christie,Agatha Christie,Odhams Press
1100,dbb9261-ebb8-441a-9ebf-f1e77f9aba2c,Fantascienza,Fantascienza,The Rolling Stones (novel),1950s science fiction novels 1952 novels American science fiction novels Children's science fiction novels,Robert Anson Heinlein,
1101,e0120c8-5be0-426a-ba9f-2be22630b810,Romanzo,Romanzo,Martin Chuzzlewit,1843 novels Novels by Charles Dickens Novels first published in serial form,Charles Dickens,Chapman & Hall
1102,e12f223-1252-4453-bfec-0a9b1a54cb31,,Fantascienza,Have Space Suit_„îWill Travel,1950s science fiction novels American science fiction novels American young adult novels Charles Scribner's Sons books Children's science fiction novels Novels by Robert A. Heinlein,Robert Anson Heinlein,Charles Scribner's Sons
1103,e2323ba-3844-4e94-8dc2-9a2d0a2070ae,,,Vivo o morto,2010 novels 21st-century American novels Political thriller novels Ryanverse,Grant Blackwood,
1104,e3a4684-40c9-40d8-893a-10fe11e2a291,,Romanzo,The Wings of the Dove,American novels adapted into films British novels Novels by Henry James,,New York
1105,e68a94b-21aa-4ab9-8937-7d73fb50df93,,Mystery fiction,Gli enigmi dei Vedovi Neri,1990 short story collections,Isaac Asimov,Doubleday
1106,e6ab1dd-6c95-4394-8192-b59b73db2c00,,Governo,Take Back Your Government,1992 books,Robert Anson Heinlein,Baen Books
1107,e91eccf-e099-4d40-91ef-9f9c76f55b22,,Fantascienza,Fondazione (romanzo),1951 novels 20th-century American novels Science fiction novels by Isaac Asimov Works originally published in Analog Science Fiction and Fact,,Gnome Press
1108,ecf437a-9a9d-428e-9098-73e552ea00d3,Rubrica (giornalismo),Rubrica (giornalismo),A Year of Prophesying,Books by H. G. Wells,H. G. Wells,
1109,f18bd62-1cd9-4eb3-b668-d7490066b691,Mystery fiction Thriller (genere),Mystery fiction Thriller (genere),Il simbolo perduto,Doubleday books Freemasonry in fiction Novels by Dan Brown Novels set in Washington  D.C. Sequel novels The Lost Symbol,,
1110,f1f9375-c75e-44f4-86cd-99cec6fd3fa9,Fantascienza sociologica,,Chronopolis (short story),1960 novels Science fiction short stories Short stories by J. G. Ballard Social_science-fiction_stories,James Graham Ballard,
1111,b31630-73d1-4ee8-8385-8950fa994269,,Fantascienza,Firstborn (novel),2007 novels British science fiction novels Literary collaborations Novels by Arthur C. Clarke Novels by Stephen Baxter,,Del Rey Books
1112,cbdc49-a2f7-4f28-bc2c-33e3dc237b12,Letteratura di spionaggio Thriller (genere),Letteratura di spionaggio Thriller (genere),Il giorno dello sciacallo (romanzo),1971 novels British crime novels Edgar Award winning works Hutchinson books Novels by Frederick Forsyth Novels set in Paris Novels set in the 1960s Political thriller novels,Frederick Forsyth,
1113,aa059-df00-427d-a3a4-b88e7a040e14,,Mystery fiction Racconto,Il club dei Vedovi Neri,Mystery short story collections by Isaac Asimov,,Doubleday
1114,b0-f647-4f9b-bc92-df909c7873ff,Science fantasy,Science fantasy,I pirati di Venere,1934 novels American science fiction novels Novels first published in serial form Venus novels by Edgar Rice Burroughs,,Edgar Rice Burroughs  Inc.
1115,bfa6e-e0d9-4147-95fb-a7b48fc2867a,Fantasy literature,Fantasy novel  Lost World,The Cave Girl,American fantasy novels Novels by Edgar Rice Burroughs Prehistoric fantasy novels,,A. C. McClurg
1116,a22d-fae4-4b72-933c-4e03de098d80,Fantascienza,,Perelandra,1940s science fiction novels Christian fiction and allegory Sequel novels The Bodley Head books The Space Trilogy books The Space Trilogy locations Venus in fiction,,
1117,b581-cde6-4ecb-83b8-b86edc4fb1eb,Fantascienza Fantasy,,A Song for Lya,1976 short story collections,George R. R. Martin,Avon (publishers)
1118,e687-c573-42d0-9ef4-a4cefc951208,Romanzo storico,Romanzo storico,The Refugees,1893 novels British historical novels Huguenot history Novels set in France,Arthur Conan Doyle,
1119,b9c438-b2f6-4b6a-8985-386eabec8baf,,Propaganda,War and the Future,Political books,H. G. Wells,Cassell (publisher)
1120,de2c-bb0b-4d16-8e2a-c826d95e6d9c,Novella,Novella,The Body (novella),1982 novels,Stephen King,Viking Press
1121,f416d-c352-4df1-bc75-9ef2d6f2ddb4,Letteratura gialla,Letteratura gialla,La morte nel villaggio,Miss Marple novels Novels first published in serial form Works originally published in the Chicago Tribune,,Collins Crime Club
1122,c116-0c93-4bf2-803d-fc4f3b2beda5,Romanzo di avventura,Romanzo di avventura,Tarzan and the Lion Man,1930s fantasy novels Tarzan novels by Edgar Rice Burroughs Works originally published in Liberty (1924_„_1950),,Edgar Rice Burroughs  Inc.
1123,fa-0486-49ce-bcb4-1b7d9fa3f97c,Fantascienza,Fantascienza,Deus irae,1970s science fiction novels 1976 novels American science fiction novels Doubleday books Novels by Philip K. Dick,Philip K. Dick,
1124,b20776-570b-440f-a263-61bdc08d0f8d,Dramma,Dramma,Theatricals,1894 plays,Henry James,
1125,b65317-b8b0-4289-8314-5bcb12f709f0,,Racconto Romanzo poliziesco,Il mistero di lord Listerdale e altre storie,1934 short story collections Collins books Short story collections by Agatha Christie Works originally published in The Grand Magazine,,
1126,b7bedd-fb7e-450b-be8e-42cdd3cd5acf,Fantasy literature,,The People of the Mist,1890s fantasy novels English fantasy novels Lost world novels Novels by H. Rider Haggard Novels set in Africa,Henry Rider Haggard,
1127,fb4b9c-4c99-40ca-8afb-e0bfeae9cb06,Letteratura dell'orrore,Letteratura dell'orrore,Il vampiro Marius,Alfred A. Knopf books American LGBT novels LGBT speculative fiction novels Vampire novels,Anne Rice,Alfred A. Knopf
1128,a5-4d9b-886e-8c12d3729656,Satira,Satira,Kingsblood Royal,20th-century American novels Books about race and ethnicity Novels set in Minnesota Random House books,Sinclair Lewis,Random House
1129,a6905-84b8-4b21-8640-df210c80f2e2,,,Traces,1998 short story collections HarperCollins books Short stories by Stephen Baxter,Stephen Baxter,HarperCollins
1130,fa21-c7ce-4dea-b617-77fb3f57b795,Fantasy literature,Fantasy literature,Fevre Dream,1982 novels American fantasy novels Novels set in Mississippi Vampire novels,,Poseidon Press
1131,a4ccbe-ad5e-42db-8bf6-e24becac0589,,,Zero History,Novels by William Gibson Speculative fiction novels Techno-thriller novels,William Gibson,
1132,ddec05-a898-47b9-939e-55cd7cc26e1f,,Fiction,Lost Face,Short story collections by Jack London,Jack London,Macmillan Publishers (United States)
1133,ab7-3cfd-420f-9a86-9e35e7f29f17,,Fiction,David Copperfield (romanzo),British autobiographical novels British bildungsromans Novels by Charles Dickens Novels set in England Victorian novels,,
1134,cb7-7747-4de4-a324-6990a184d3d0,Romanzo,Romanzo,Terre al crepuscolo,1974 novels Debut novels Novels set in Vietnam,John Maxwell Coetzee,
1135,f-bc17-41e6-b170-0831e3a624b2,,Romanzo,The New Machiavelli,1911 novels British novels Novels by H. G. Wells Novels first published in serial form,,John Lane (publisher)
1136,a01d13-1948-4a09-aaae-623c5ed5387d,,,La stella del Sud (romanzo),1880s science fiction novels 1884 novels Novels by Jules Verne Novels set in South Africa,,Pierre-Jules Hetzel
