id,class,literaryGenre,genre,label,subject,author,publisher
2502,d7e8e5-61c8-485f-8fd4-050a7677649c,,Romance novel,georgette heyer  regency era  romance novel,Historical novels,Georgette Heyer,
2503,de95b8-6aaa-4657-a387-646a09e2bc50,,Science fiction,farnham  freehold  robert heinlein  categorypost apocalyptic novels  categorypost apocalyptic,Novels by Robert A. Heinlein 1960s science fiction novels Works originally published in If (magazine),Robert A Heinlein,G P Putnam's Sons
2504,fcf90f-1f52-488b-a864-8656e34cd3f0,Absurdist fiction Gothic fiction Mystery fiction Steampunk,Absurdist fiction Mystery fiction,absurdist fiction  steampunk  gothic fiction  vile  mystery fiction,Books in A Series of Unfortunate Events,Lemony Snicket,
2505,becdc-a3ce-4360-8620-21cebe972114,,,category1933 novels  children literature  frederick stokes,Doctor Dolittle books,,Frederick A Stokes
2506,f6b8-453f-824c-91ac9a49308f,,Road novel,road novel  sinclair lewis  categorynorthwestern  free  category1919 novels,American novels adapted into films Northwestern United States in fiction 1919 novels,Sinclair Lewis,
2507,c48e-2b86-4342-b34b-850378e9135b,,Novel Science fiction,trees  larry niven  integral  science fiction  category1984 novels,American science fiction novels Fictional trees Novels first published in serial form 1984 novels,Larry Niven,
2508,f2b823-cd88-4ff3-b73e-cf1c0ee94ebb,,,crime club  set iraq  categorynovels set iraq,Collins Crime Club books Novels first published in serial form Works originally published in The Saturday Evening Post,,
2509,cefe-7c6f-4b7b-a8a3-80018794ec97,Crime fiction,,set ancient egypt  ancient egypt  category1944 novels  comes  set ancient,Novels by Agatha Christie,,
2510,c4b-3836-4131-b020-c864fb2ce2bf,Fantasy literature,Fantasy literature,fantasy literature  earth core  edgar rice  rice burroughs  edgar rice burroughs,Novels about dinosaurs 1914 novels Works originally published in Argosy (magazine),Edgar Rice Burroughs,A C McClurg
2511,aecc-f0ca-4e66-baa5-272150e42811,,,fortune  utopian dystopian  begum,French science fiction novels 1870s science fiction novels,Jules Verne,
2512,f4-702b-4ea6-98ec-0c1d231f3851,Crime fiction Mystery fiction Thriller (genre),Crime fiction Thriller (genre),thriller genre  trafficking  mystery fiction  f c3  norstedts f,Millennium series Mystery novels Novels set in Sweden Works about human trafficking,,Norstedts F%C3%B6rlag
2513,b24953-6614-47eb-994f-82532ae7bc40,,Miramax Books,miramax books  fantasy novels  monsters  categoryyoung adult  adult fantasy novels,American fantasy novels Greco-Roman mythology in popular culture Percy Jackson & the Olympians,,
2514,b86278-96dd-4c72-ae9c-2cc601691bb7,,,science fiction fantasy  category1957 books  rice burroughs,Short story collections by Edgar Rice Burroughs,,Science-Fiction & Fantasy Publications
2515,ebfa5b-fde6-4e66-a8a3-78f259182092,,Horror fiction,vampire chronicles  categoryfictional characters  vampires,Fictional immortals Vampires in written fiction,,
2516,b0c7-2b1b-48f6-8e53-9ab5521b6562,Short story,Short story,crime  james ellroy  wave  categorynon fiction  fiction crime books,Non-fiction crime books 1999 short story collections,James Ellroy,Vintage Books
2517,ae2-5537-48ea-b12c-c33361a2a244,Crime fiction,,crime club  cards  table  categoryplays agatha christie  categoryplays agatha,Plays by Agatha Christie 1936 novels,,Collins Crime Club
2518,c8fa8a-2eb7-4b98-a324-c28473fa286f,Short story,,short story  detective fiction  collins publisher,Works originally published in The Grand Magazine,,
2519,e18d4d-962f-4651-b48f-20fadb3262f3,Regency era Romance novel,Romance novel,regency era  georgette heyer  romance novel  gentleman  quiet,Historical novels Novels by Georgette Heyer,Georgette Heyer,Heinemann (publisher)
2520,e9a416-efcb-4215-bfbe-a9ea599495fc,Science fiction,Science fiction,william gibson  count  categorysprawl trilogy  zero  categorycyberpunk novels,,William Gibson,Victor Gollancz Ltd
2521,f07bdb-86b4-4935-90ca-5b9f6bd0f67b,,,robert heinlein  science fiction  science fiction novels,American young adult novels Children's science fiction novels,Robert A Heinlein,
2522,fa9544-dfdb-4880-bb7e-1258f9a7dd4a,,Fantasy literature,rider haggard  h rider  h rider haggard  categoryh  fantasy literature,Novels set in Colonial Africa Single-writer short story collections 1880s fantasy novels,,
2523,fcbdfb-5af3-488c-af25-a488378ac5a4,Science fiction,Science fiction,stephen baxter  traces  stories stephen baxter  categoryshort stories stephen  collections stephen baxter,Short story collections by Stephen Baxter,Stephen Baxter,HarperCollins
2524,ced6-0ee7-429b-9276-f413af525864,Novel,,higs  philip k dick  nicholas,Novels by Philip K. Dick,,
2525,fbedb-51e7-4b7c-9da8-d2c98e88a1f1,Fantasy,,george r  george r r  r r martin  r martin  fantasy,American fantasy novels Novels by George R. R. Martin,George R R Martin,Bantam Spectra
2526,d138-68d5-45d4-90c5-d2c0900644bb,,,non fiction  richard wright  autobiographies,Harper & Brothers books Works by Richard Wright (author),,Harper (publisher)
2527,bb8a38-9066-4edb-a776-53860a149e37,,Social science fiction,categorysocial science fiction  social science  stories,,J G Ballard,
2528,ca4f2f-655f-4d07-a79a-c3399fb07216,Novel,,undying  h g wells  g wells,Novels by H. G. Wells,,
2529,ec9c8a-2d9b-49f2-ab46-3d3d34904958,Novel,,douglas coupland  coma  girlfriend  harpercollins canada  categorynovels set vancouver,Novels by Douglas Coupland 1998 novels,,HarperCollins Canada
2530,a963-9200-49ca-afcd-22b237dd1498,,,categorysteam  set india  category1880 novels,Novels by Jules Verne Steam power,,Pierre-Jules Hetzel
2531,a7d00-5d62-412e-abf8-8639860cb96c,Thriller (genre),,thriller genre  honor  categoryaviation novels,Aviation novels 20th-century American novels,,
2532,a0cf983-e7b1-4a85-bd52-7c4ada656184,,,casebook  mystery fiction  short story,Mystery short story collections by Isaac Asimov 1980 short story collections,,
2533,a1a6e4e-7392-4434-9080-8e05883f8b0d,,,douglas mcintyre  category2000 books  non fiction books,Books about Canada Books by Douglas Coupland,,
2534,a4e86d2-ea73-4b68-9e67-fd02497d8901,,Thriller (genre),tom clancy  patriot  thriller genre,American novels adapted into films,,G P Putnam's Sons
2535,ae0b9d2-1c0c-4c51-9ecf-6158a85b0ba7,Horror fiction,Horror fiction,historical novel  anne rice  servant  categorymiletus  horror fiction,Novels by Anne Rice,,Alfred A Knopf
2536,ae26f33-cf3b-4879-aef1-72a7ead02cfd,,,spy fiction  anthony burgess  tremor  eschatological  intent,Novels by Anthony Burgess Spy novels 1966 novels,,
2537,b51e3be-9138-4a56-a54e-777f85539c96,,Novel Science fiction,time  stephen baxter  works h g  categoryadaptations works h  time machine,Sequel novels Time travel novels 1995 novels,Stephen Baxter,
2538,bb2c1f3-a236-467f-885f-4dff67d358fe,Novel,Novel,britling  h g  h g wells  g wells  category1916 novels,Novels by H. G. Wells,,
2539,bc05653-52ee-4a94-be47-43e80f8a6e7c,,,magazine  1895  1859,Defunct British literary magazines Publications disestablished in 1895 Publications established in 1859,,
2540,be6b5d2-9f68-435c-ad3d-a0b665dda1aa,Adventure fiction,Adventure fiction,categoryswiss  robinson  category1900 novels  flag  jules verne,Novels by Jules Verne 1900 novels,Jules Verne,
2541,be765d2-af99-41bf-ac2b-18c9dbe34c51,,,epistolary novel  horror fiction  category1974 novels,American horror novels Debut novels 1974 novels,,
2542,bf1784b-ea47-4cb0-ab4f-589b9bb6a662,,Satire Thriller (genre),ira levin  satire  thriller genre  connecticut  wives,American horror novels American novels adapted into films Novels by Ira Levin 1972 novels,Ira Levin,
2543,c3ba773-05ed-469c-ab0d-d672780d6475,,,horror fiction  illness fiction  cujo,Fictional dogs Rabies 1981 novels,,
2544,c5f8079-4d90-412d-8c29-dc25b391ef3c,,,anthony burgess  categoryphonetics  semantics  made  plain,Books by Anthony Burgess Books in semantics Phonetics,,
2545,c700952-5243-4d74-82c8-eeec93a19737,Literary criticism,,literary criticism  henry james  novelists  notes  category1914 books,Books by Henry James 1914 books,,
2546,ca27e4c-7f02-4de2-b39f-f8ee4ef34bec,Horror fiction Science fiction,Horror fiction Science fiction,categoryromania  carpathian  categorytransylvania  transylvania  castle,Culture of Transylvania Romania in fiction,,Pierre-Jules Hetzel
2547,caf0249-e0a2-46f8-babb-0b6ec180a530,,Comic novel,comic novel  anthony burgess  f.  set caribbean  categorynovels set caribbean,Novels by Anthony Burgess 1971 novels,Anthony Burgess,
2548,ce3a624-59f7-4c70-9acb-fd86c8b023d7,Mystery fiction,Mystery fiction,dorothy l  dorothy l sayers  l sayers  dominations  college,Crime novels English novels Novels by Dorothy L. Sayers Wheaton College (Illinois),Jill Paton Walsh,
2549,ce87be3-9826-4343-8893-fb733fdddbab,,Crime fiction,set 1950s  james ellroy  categoryneo,Fictional portrayals of the Los Angeles Police Department Neo-noir 1990s drama films,,
2550,d038027-cb0c-4554-8b82-eef9c1a8cc4b,,,wcs  gather  together  categorynovels set china  set china,Novels by Philip K. Dick Novels published posthumously 1949 in fiction 1994 novels 20th-century American novels,Philip K Dick,WCS Books
2551,d171403-5212-4532-802e-1ad16b172301,Fantasy,,fantasy  lord rings  categorythe lord  categorythe lord rings  return,The Lord of the Rings 1950s fantasy novels,J R R Tolkien,Allen & Unwin
2552,d1e16fa-be3c-4f1c-827a-440bed3cb738,,,category1974 books  edgar rice  rice burroughs  edgar rice burroughs  category1918 novels,Works originally published in American magazines 1974 books,Edgar Rice Burroughs,Ace Books
2553,d77e93e-1058-461e-91f0-a3c87817f916,,Science fiction,asimov  category1972 short story  early  category1972 short  isaac asimov,Science fiction short story collections by Isaac Asimov 1972 short story collections,Isaac Asimov,
2554,dd44e4d-7624-4ccb-9095-ddcb968a4105,,,girdlestone  firm  arthur conan doyle,1890 novels,Arthur Conan Doyle,
2555,e09dcfb-c86b-4586-b1d7-9daabb7b7950,,,crash  j g ballard  g ballard,British novels adapted into films Novels by J. G. Ballard,J G Ballard,
2556,e239182-7243-492b-b050-0102ca18d550,,Science fiction,science fiction  methuselah  robert heinlein  category22nd century fiction  category22nd century,American science fiction novels Novels by Robert A. Heinlein Novels first published in serial form,,Gnome Press
2557,e489011-0913-4b3e-80cc-48166487349b,Novel,,g wells  h g  h g wells  categoryinvasion literature  free,British science fiction novels Novels by H. G. Wells 1910s science fiction novels,,
2558,e5518c1-9ac1-49ab-aa5f-b76ba1e06d2e,,Novel,golden  henry james  bowl,Masterpiece Theatre,,
2559,e5848d1-e0ea-4eb0-a3db-5053924dbeb0,Adventure fiction,Adventure fiction Children's literature Mystery fiction,children literature  mystery fiction  categorythe 39 clues  scholastic corporation  categorythe 39,Collaborative fiction Novels about orphans The 39 Clues American children's novels,,Scholastic Corporation
2560,e7ff2fd-e150-4d49-8046-0b946735f7d0,,Science fiction,sky  robert heinlein  science fiction,Novels by Robert A. Heinlein,,Charles Scribner's Sons
2561,e85a490-b4a1-4732-a200-d3d6e328d6d7,Regency era Romance novel,Regency era Romance novel,bodley head  regency era  georgette heyer  romance novel  false,,,
2562,ed4d493-7413-48ec-882c-b1b34fbd749e,,,cyberpunk derivatives  william gibson  parties  categorybridge trilogy  tomorrow,Bridge trilogy Cyberpunk novels Dystopian novels Novels by William Gibson Viking Press books 1990s science fiction novels 1999 novels Novels set in San Francisco  California,,
2563,ed6f132-0bae-49fc-98f9-e9cb423bef1d,Novel,,g wells  h g  h g wells  marriage  category1912 novels,,,Macmillan Publishers
2564,ed99783-8151-4a84-b750-80cb502d782d,,,minnesota  harcourt publisher  sinclair lewis,1920 novels,Sinclair Lewis,
2565,eed3048-539b-43fc-b0d1-59242ae7ac2a,,Science fiction,jerry pournelle  larry niven  heorot  legacy  steven barnes,Literary collaborations Novels by Jerry Pournelle Novels by Larry Niven,Jerry Pournelle Steven Barnes,Simon & Schuster
2566,f2ae0ad-ca71-4778-a4cf-4658e14f3de0,,,c lewis  centenary  pain  categoryphilosophy books  categorybooks christianity,Books by C. S. Lewis 1940 books,C S Lewis,
2567,fac58b8-e67e-4bbd-b642-8cac72619daf,Science fiction,Science fiction,brian herbert  kevin j  j anderson  kevin j anderson  corrin,Dune novels Novels by Kevin J. Anderson 2004 novels 21st-century American novels,Kevin J Anderson,
2568,fd4136f-b322-4815-8fd3-437c8490138b,,Fantasy,categoryunfinished  tales  r r tolkien  j r  r tolkien,Books published posthumously Collections of works by J. R. R. Tolkien Middle-earth books Unfinished Tales Unfinished books 1980 books,Christopher Tolkien,
2569,fdf3d5f-3bab-49d2-bd4a-63ea1110ab97,,Science fantasy,science fantasy  fighting  edgar rice  edgar rice burroughs  rice burroughs,American fantasy novels American science fiction novels Martian novels by Edgar Rice Burroughs Novels first published in serial form 1930s science fiction novels 1931 novels,,Henry Holt and Company
2570,b79795-5914-4a77-9cce-6fd29f0b232a,,,category2015  robert heinlein  science fiction  fear  evil,Novels by Robert A. Heinlein Novels first published in serial form,Robert A Heinlein,G P Putnam's Sons
2571,df9fd2-c244-4c7c-8744-ee808317c2b2,Novel,,philip roth  good  category1967 novels  house books  categoryrandom house,Novels by Philip Roth Random House books,,Random House
2572,b7110-7ee6-4cc5-b276-8db046bcfadd,,Beat Generation,beat generation  poetry  jack kerouac  poets  categorybooks jack kerouac,,Jack Kerouac,
2573,c9859-fc82-44cf-888a-c57129733191,Science fiction,,categoryaviation  g wells  h g  h g wells  category1908 novels,British science fiction novels Invasion literature Novels first published in serial form Works originally published in The Pall Mall Magazine 1908 novels,,
2574,fad4d-5491-40dc-a83a-3b95c4dcde07,Science fiction,,ballantine books  larry niven  myriad  ways  category1971 short story,Short story collections by Larry Niven 1971 short story collections,,
2575,cd5e-96da-47c5-94a9-3498e204427f,,,2002  philip k dick  k dick,Short story collections by Philip K. Dick,,Victor Gollancz Ltd
2576,b8f-da94-4a05-bd3b-d6f6f4d57dbc,,Science fiction,stephen baxter  c clarke  arthur c clarke  arthur c  sunstorm,Literary collaborations Novels by Arthur C. Clarke,,Del Rey Books
2577,f-4d04-4c6e-a4e1-f5713dcce967,Philosophy,Philosophy,philosophy  loves  c lewis  categorylove  categorygreek,Irish books,,
2578,e28b3-79e6-4e94-bb7e-c4e9e119ded8,,,violin  horror fiction  categoryhorror novels,Novels about music,Anne Rice,
2579,a1800c-3acf-4929-be32-58b375a606b8,,,k dick  philip k dick  bubble,Novels set in California 1988 novels,,
2580,d516f3-6888-4351-8967-ff6070b7132b,,,publishers united states  jack london  macmillan publishers united,Novels about boxing 1905 novels,,
2581,a90-9640-42a6-93a6-f5530609a1e3,,Douglas & McIntyre,douglas mcintyre  douglas coupland  categoryterry  terry  categorycanadian biographies,Canadian biographies,,
2582,a38acb-7a28-4a18-9e4e-2233c7b08811,,Crime fiction,originally published sketch  published sketch  big  category1927 novels  four,Hercule Poirot novels 1927 novels,,
2583,bcf75c-ea5b-4b9d-b99b-ee9d44258527,Adventure fiction,,category1885 novels  sandorf  mathias,1885 novels,,
2584,bbad-710a-4409-8bd6-b5aedbd4f99d,Science fantasy,,story collections  edgar rice  edgar rice burroughs,Martian novels by Edgar Rice Burroughs 1948 short story collections,,
2585,c9-7e21-41aa-9666-c3d6386bb52a,,,henry james  outcry  category1911 novels  categorynovels artists  categorynovels henry james,British novels Novels about artists Novels by Henry James 20th-century American novels,,New York City
2586,e5796-d8bc-4789-9436-832c5dc2d69d,Black comedy Postmodern literature Thriller (genre),Black comedy Postmodern literature,black comedy  postmodern literature  bret easton  easton ellis  bret easton ellis,Novels by Bret Easton Ellis 1998 novels,Bret Easton Ellis,
2587,f20ae-7fb4-4f6d-a62b-0b19e1bf8fe6,Horror fiction Speculative fiction,Horror fiction Speculative fiction,speculative fiction  bachman  horror fiction  stephen king  categorynovels richard bachman,,Stephen King,New American Library
2588,d804-4776-9caf-b44b6176534c,Science,Science,extraterrestrial  isaac asimov  categorybooks isaac  categorybooks isaac asimov  civilizations,,Isaac Asimov,
2589,b1b-a180-4279-bf00-f760e0286b56,,Fiction,copperfield  charles dickens  category1849  categorydavid  david,David Copperfield Novels by Charles Dickens Novels first published in serial form 1849 novels,Charles Dickens,
2590,be-3328-4747-ad8c-f0281eef2ba7,Science fiction,,shasta publishers  category1950 short  story collection,,Robert A Heinlein,
2591,b16891-90b4-4edc-b901-e31a52d4225d,Crime fiction,,hollow  category1946 novels  crime fiction  published collier weekly  collier weekly,Novels first published in serial form Works originally published in Collier's Weekly,,Dodd  Mead and Company
2592,ee1155-5809-43b9-864c-9c94b5975623,Mystery fiction,,lock co  ward lock  arthur conan doyle,,Arthur Conan Doyle,Ward Lock & Co
2593,cc946-30d6-44eb-b1c4-b7abdc816ff0,,,philip roth  counterlife  categoryfarrar straus  categoryfarrar straus giroux  straus giroux books,Novels by Philip Roth 1986 novels,Philip Roth,
2594,f446-120e-4bf5-bc4f-1246e38f895a,,,osgood company  r osgood company  james r,Novels by Henry James 1877 novels,,
2595,ffb5-262d-4112-a699-d1ca1e5b8205,Horror fiction,,category2008 short  sunset  category2008 short story  horror fiction  stephen king,,Stephen King,Charles Scribner's Sons
2596,eccf-cccc-4d9d-a6b3-3675b75b0f27,Romance novel,Regency era,regency era  georgette heyer  romance novel  categorynapoleonic  sophy,,Georgette Heyer,Heinemann (publisher)
2597,bebef-ad4a-4059-91a2-cee3ba420026,,,madman  edgar rice  rice burroughs  edgar rice burroughs  category1960s fantasy novels,,Edgar Rice Burroughs,Canaveral Press
2598,df7-482e-a4b3-72a14ca29252,,Mystery fiction,dorothy l  dorothy l sayers  l sayers  liveright  boni,Debut novels,Dorothy L Sayers,T Fisher Unwin
2599,d33d-327e-440b-9383-236a8551077f,,Macmillan Publishers (United States),publishers united  publishers united states  macmillan publishers united  jack london  united states,Books about Oceania Oceania in fiction Short story collections by Jack London 1911 short story collections,Jack London,
2600,b2290-daeb-486d-b5d0-d27e18ba4d2d,,Novel,douglas coupland  shampoo  washington state  set washington state  set washington,1992 novels,Douglas Coupland,Pocket Books
2601,be08-0394-4613-bbf0-1f3f4ae164fc,Short story,Short story,arthur conan  conan doyle  arthur conan doyle  happened  categoryshort stories arthur,1918 short stories,,
2602,ba4b52-d5d7-4cbd-b852-191b5ddca9fd,,Detective fiction Short story,sherlock holmes  arthur conan  conan doyle  arthur conan doyle  detective fiction,,,
2603,c0fcf5-cbbc-4d06-9941-f1d79d1bfe7e,,,william gibson  category1992  categoryinteractive,Digital art 1992 books 1992 works,,
2604,a38-5b89-44e5-a87c-2bbd10e7650b,,,pascal covici  john steinbeck  categorymisogyny  mice  depression novels,American novellas American novels adapted into films Great Depression novels 1937 novels,,
2605,e085-e8e6-4a09-ba87-787ed39f1f9b,Literary criticism Short story,Essay Literary criticism,literary criticism  essay  jack kerouac  blonde  grey,Books by Jack Kerouac,Jack Kerouac,
2606,b1-1fa0-4de4-aa36-6b606764e890,Novel,,oakland  dumpty  humpty  k dick  philip k dick,Novels by Philip K. Dick 1986 novels,,Victor Gollancz Ltd
2607,f7d9e-2b1c-4cf0-a1bb-ba3ced985960,,,hobbit  category2007 books  middle earth  categorythe hobbit  categorybooks published,HarperCollins books,,Houghton Mifflin Harcourt
2608,cca8-0a6a-4f17-bec0-d80eb591ba24,,Science fiction,glimmung  nick  philip k  k dick  philip k dick,1988 novels Children's science fiction novels,Philip K Dick,
2609,a0e890-cfe9-43a4-b55a-58592be1c3e3,Gothic fiction,Gothic fiction Mystery fiction,absurdist fiction  steampunk  gothic fiction  carnivorous  carnival,Books in A Series of Unfortunate Events,Lemony Snicket,HarperCollins
2610,ec7520-6ff2-4f29-9104-6339689ae914,,Postmodern literature,postmodern literature  martin press  douglas coupland  accelerated  categoryst martin,Debut novels Novels by Douglas Coupland Novels set in California Postmodern novels St. Martin's Press books,,St Martin's Press
2611,efccac-a063-4408-8efe-8d65fa9d162b,Science fiction,,larry niven  categoryhell  inferno  categorybangsian fantasy  category1976 novels,Bangsian fantasy Novels by Larry Niven 1970s science fiction novels,,
2612,b6-7de5-4145-9529-95c8c1b455bb,Horror fiction,,anne rice  merrick  horror fiction  categoryvampire novels  vampire chronicles,Novels by Anne Rice Vampire novels 2000 novels,,
2613,b66-2afd-46a9-b504-7fdc422b59da,,Romance novel,moth  english georgian  category1751,British romance novels Novels by Georgette Heyer,,
2614,da-4d0f-80f4-0960b6e084ec,Science fiction,,ltd short story  ltd short  gollancz ltd short  category1989 short  father,Short story collections by Philip K. Dick,,
2615,d1ca9-9bc9-4c07-9374-e26694f4de1e,Colonialism,Colonialism,colonialism  anthony burgess  beds  east  category1959 novels,,Anthony Burgess,Heinemann (publisher)
2616,f5c34-98f7-42e9-944f-27ee918a48b0,,,lunar  bret easton ellis  easton ellis,Metafictional works 2005 novels Roman %C3%A0 clef novels,,
2617,dc-69a2-4c28-ad29-892c21fdcb83,,,labours  crime fiction  hercules,1947 short story collections,Agatha Christie,
2618,a7dea9-1375-4b2d-a1dc-ea92b59b9746,,Science fiction,j g ballard  g ballard  j g  forever  panther books,1967 short story collections,,
2619,cd61b1-409e-43ff-9cf0-89031c1f1ad8,,Crime fiction,nemesis  published women  published women magazines,1971 novels,,
2620,eb6c13-ea40-41b3-a30a-003205c550d5,,Science fiction,wub  lies  category1988 short story  category1988 short  k dick,,,Victor Gollancz Ltd
2621,f1dc96-23ff-485b-a167-f28e4187362a,,Fantasy literature,fantasy literature  terror  edgar rice  rice burroughs  edgar rice burroughs,American adventure novels Novels about dinosaurs Pellucidar novels by Edgar Rice Burroughs 1940s fantasy novels 1944 novels,,
2622,c93f0-c1d6-4c85-bbb3-98a9f99496ee,,Regency era Romance novel,regency era  georgette heyer  romance novel  corinthian  category1940 novels,Historical novels Novels by Georgette Heyer,,Heinemann (publisher)
2623,dc-6fb7-4138-b53c-d1bf57b280e1,,,hospital  steampunk  hostile,Novels set in hospitals 2001 novels,Lemony Snicket,
2624,af0b5f-722d-4257-8a48-3be2e148e63c,Horror fiction,,smoke  horror fiction  stephen king  category1999 short  category1999 short story,1999 short story collections,Stephen King,
2625,b254ec-ebc3-40b8-ac2a-a8360d88d661,,,joe r lansdale  tarzan lost  r lansdale,,Edgar Rice Burroughs Joe R Lansdale,
2626,d8bab1-1132-4a3c-836e-0a2a0d84f411,,,sinclair lewis  gantry  elmer  missouri  category1927 novels,American novels adapted into films Books critical of Christianity,,
2627,e43281-6e83-4e3a-ac78-3b1ab26fb3da,Fiction,Fiction,lemony snicket  avoid  horseradish  bitter  truths,,Lemony Snicket,HarperCollins
2628,f7-313a-4e1d-9192-5b8c6f4dc104,Humour,,richard bentley  bentley publisher  ainsworth,,William Harrison Ainsworth,
2629,e9-2af0-48f4-9bd1-35fdf970d24c,,,category1898 novels  orinoco  mighty,Novels by Jules Verne,,Pierre-Jules Hetzel
2630,e934-898b-4880-9662-ba8a3bdd8be2,,Fantasy Science fiction,arthur conan  conan doyle  arthur conan doyle  fantasy  categoryscottish,British fantasy novels Scottish science fiction novels 1920s fantasy novels,,
2631,baa3f5-75a4-4dce-8932-ed6a81f749eb,Science fiction,Science fiction,scribner sons  science fiction  94will  robert heinlein  suit,American young adult novels Novels by Robert A. Heinlein Novels first published in serial form 1950s science fiction novels 1958 novels Charles Scribner's Sons books Works originally published in The Magazine of Fantasy & Science Fiction,,
2632,d001b1-b345-4de5-af90-dc451da3be20,,,stephen baxter  categorysidewise award alternate  history winning works  award alternate  award alternate history,British science fiction novels Hard science fiction HarperCollins books Sidewise Award for Alternate History winning works,,HarperCollins
2633,d-74d3-456a-aa49-363a55c8f530,Novel,Novel,new jersey  philip roth  everyman  elizabeth  set new jersey,Novels by Philip Roth Novels set in New Jersey 21st-century American novels Culture of Elizabeth  New Jersey,,
2634,d5-707f-4e90-9f1b-7795d4f8265d,Satire,,satire  categorygibraltarian  gil,Gibraltarian literature,,
2635,f0c4e-37cf-4514-9daa-1f1eaca50e78,Science fiction,,odyssey  c clarke  arthur c clarke  arthur c  category2060s,British science fiction novels Jupiter in fiction Space Odyssey series 1980s science fiction novels 2061 Halley's Comet,,Del Rey Books
2636,dd938-a733-4ebd-8725-4a0e12747adf,,Science fiction,stephen baxter  timelike  infinity  categoryxeelee sequence  category1993 novels,British science fiction novels Xeelee sequence 1990s science fiction novels,,
2637,ed9c8-2c01-4046-88c2-d7bfcb790af2,Novel,Novel,jack kerouac  dharma  bums  categorybooks beat  categorybooks beat generation,Viking Press books Roman %C3%A0 clef novels,,Viking Press
2638,d5-0afd-47e7-907a-425aa3b7208d,Fantasy,,r r tolkien  r tolkien  category1967,Fantasy short stories Novellas,,
2639,a47f8b0-f508-4bb9-98d9-4c848825ceec,,Science fantasy,edgar rice  rice burroughs  edgar rice burroughs  science fantasy  story collections,American science fiction novels Works originally published in Amazing Stories,,Edgar Rice Burroughs  Inc
2640,ad3d3fa-c930-4d83-9c4f-4d068f63fdda,,,fifteen  categorynovels slavery  jules verne  sand  category1878 novels,Novels about slavery Novels by Jules Verne,Jules Verne,Pierre-Jules Hetzel
2641,b3fc264-be61-458f-8ffd-6f21c705cf39,Novel,Novel,comedy  philip roth  sexual  complaint  categorymasturbation,American novels adapted into films Black comedy books Masturbation Novels by Philip Roth Novels set in New Jersey 1969 novels,,Random House
2642,bbb03a4-9e14-4ebe-8814-c635fc0ae834,,,edgar rice  rice burroughs  edgar rice burroughs  1924 e2  published liberty 1924,Novels first published in serial form 1930s fantasy novels 1934 novels,Edgar Rice Burroughs,
2643,c130b4f-6da5-4f5d-b93d-c2336608dfd2,Science fiction,,mona  william gibson  lisa,Dystopian novels 1988 novels,,
2644,c348d5c-5f9a-4d39-937c-14389b953400,Crime fiction,,cyanide  sparkling  category1945 novels  agatha christie  crime fiction,Novels by Agatha Christie,Agatha Christie,
2645,c7a4d1c-c1a6-447a-92fe-b6e24663e8f4,,Novella,mexico city  novella  jack kerouac,Novels by Jack Kerouac Novels set in Mexico City,,
2646,cf6c26c-2679-4d84-97e3-0c1ad628299e,,Science fantasy,mars  science fantasy  edgar rice  edgar rice burroughs  rice burroughs,American science fiction novels Moons of Mars Novels first published in serial form 1930s fantasy novels 1936 novels Works originally published in Blue Book (magazine),Edgar Rice Burroughs,Edgar Rice Burroughs  Inc
2647,d11163c-5197-4f03-bf63-6310bf3848ee,,Science fiction,robots  oddities  categoryandroid  mechanical  androids,Short story collections by Philip K. Dick 1984 short story collections Android (robot),Philip K Dick,Southern Illinois University Press
2648,d1d172f-83ff-4c73-85c3-925b79fa34d1,Science fiction,Science fiction,arthur c clarke  arthur c  c clarke,,,
2649,d587752-54af-4bd9-992a-a22f64e0ea76,Science fiction,Science fiction,podkayne  robert heinlein  categoryvenus fiction  category1963 novels  categorymars fiction,Novels by Robert A. Heinlein 1963 novels,,
2650,d6e6b12-36f1-4924-bddb-8ab76e3e8ad6,,,tom clancy  thriller genre  mark greaney  mark greaney author  greaney author,21st-century American novels,Mark Greaney (author) Tom Clancy,G P Putnam's Sons
2651,db2a8f4-6525-43b6-a18d-7e8f0f2dc788,,Science fiction,got  along  bloodmoney  dr  bomb,Novels by Philip K. Dick Novels set in California,Philip K Dick,Ace Books
2652,e3efdd6-5972-4e1c-b14c-f3b0f29277e6,Science fiction,,paycheck  category2004 short story  category2004 short  k dick  philip k dick,,Philip K Dick,
2653,e5a93de-4b82-433d-86ef-912ad3784999,,Puffin Books,puffin books  lightning  miramax books  categorylong island fiction  categorylong island,American fantasy novels American novels adapted into films Greco-Roman mythology in popular culture 2000s fantasy novels Percy Jackson & the Olympians,,Miramax Books
2654,ebae368-2208-4fb2-82d0-b5bc964c6e0d,,,houghton osgood  houghton osgood company  osgood company  henry james  originally published scribner,British novels Novels about artists Novels first published in serial form 1879 novels Chatto & Windus books Works originally published in Scribner's Magazine,Henry James,Houghton  Osgood and Company
2655,efaf84e-d402-4d24-8dd9-a143c17ab14b,,,london  macmillan publishers united  publishers united states  publishers united  jack london,Novels set in Oakland  California,Jack London,
2656,f12afe5-8836-42c1-a7aa-e138645b44a3,Romance novel,Regency era,bodley head  regency era  georgette heyer  romance novel  cousin,Historical novels The Bodley Head books 1810s in fiction,Georgette Heyer,The Bodley Head
